order_id,order_date,customer_id,product_id,store_id,quantity,discount
11695,2025-06-22,1215,106,7,3,0.16
11696,2025-04-06,3359,105,2,1,0.05
11697,2025-07-07,1656,106,7,4,0.15
11698,2025-07-25,1770,105,2,1,0.16
11699,2025-04-10,4921,104,6,1,0.07
11700,2025-08-02,700,105,4,4,0.17
11701,2025-03-27,4930,104,3,1,0.12
11702,2025-03-23,4891,105,3,2,0.26
11703,2025-09-10,908,108,4,3,0.09
11704,2026-01-31,3928,102,3,1,0.04
11705,2025-06-27,1832,107,3,2,0.25
11706,2025-10-17,4959,102,3,3,0.26
11707,2025-08-03,4229,108,6,4,0.22
11708,2025-12-10,3484,107,2,3,0.2
11709,2025-02-21,2051,105,7,3,0.08
11710,2025-06-22,3940,104,1,1,0.19
11711,2025-07-07,4157,108,5,3,0.26
11712,2025-02-27,331,101,4,3,0.03
11713,2025-10-20,859,101,7,2,0.27
11714,2025-12-12,4257,108,4,4,0.11
11715,2025-11-02,4009,107,1,1,0.14
11716,2026-02-08,1511,105,4,3,0.03
11717,2025-09-05,3912,103,7,3,0.09
11718,2025-03-04,450,107,2,1,0.11
11719,2025-05-23,1854,102,4,1,0.14
11720,2025-08-06,2795,107,5,3,0.03
11721,2025-07-25,2579,104,1,1,0.25
11722,2025-10-24,1012,103,2,2,0.02
11723,2026-01-30,2223,107,5,2,0.14
11724,2025-03-17,2895,105,6,3,0.06
11725,2025-03-13,3743,108,4,2,0.24
11726,2026-01-10,979,108,2,1,0.2
11727,2025-12-02,2185,101,1,1,0.01
11728,2025-07-31,3900,103,6,2,0.11
11729,2025-09-24,1941,104,7,2,0.29
11730,2025-11-16,1676,105,1,2,0.25
11731,2025-05-03,4682,108,1,2,0.02
11732,2025-09-21,505,101,7,3,0.19
11733,2026-01-30,1049,107,7,1,0.22
11734,2025-07-10,4656,104,7,2,0.26
11735,2025-08-14,883,103,7,3,0.23
11736,2025-07-09,4191,105,7,2,0.06
11737,2025-04-25,1367,107,1,1,0.18
11738,2026-02-03,566,104,5,1,0.05
11739,2025-02-16,2634,105,7,4,0.03
11740,2025-12-02,2355,104,4,2,0.04
11741,2025-05-25,2017,104,4,2,0.27
11742,2025-12-13,3311,101,3,3,0.15
11743,2025-12-18,3402,107,2,3,0.22
11744,2026-01-27,3708,104,1,3,0.09
11745,2025-08-28,1715,105,3,2,0.2
11746,2025-12-02,3972,105,5,3,0.3
11747,2025-07-01,2,101,5,1,0.15
11748,2025-04-06,1044,103,2,4,0.22
11749,2025-08-19,769,106,1,2,0.25
11750,2025-10-23,1186,103,2,2,0.11
11751,2025-11-12,1498,106,3,3,0.07
11752,2025-10-26,3351,101,2,1,0.1
11753,2025-09-21,1130,106,7,1,0.11
11754,2026-02-06,4527,103,7,1,0.16
11755,2025-10-19,4994,108,2,2,0.22
11756,2025-11-16,2371,108,6,3,0.21
11757,2025-04-26,3597,105,1,3,0.23
11758,2026-01-06,177,106,2,4,0.1
11759,2025-05-08,3678,106,2,3,0.19
11760,2025-06-10,1460,102,4,2,0.19
11761,2025-10-21,4822,102,7,3,0.06
11762,2025-12-24,979,103,1,3,0.12
11763,2025-04-09,112,103,5,2,0.25
11764,2025-08-05,1425,106,2,2,0.06
11765,2025-05-24,595,103,2,3,0.08
11766,2025-10-10,1125,107,6,3,0.17
11767,2026-02-10,1903,101,6,1,0.01
11768,2025-02-19,4654,105,2,4,0.15
11769,2025-11-23,2584,102,3,2,0.26
11770,2025-04-10,1650,107,1,3,0.18
11771,2025-02-26,811,103,4,4,0.21
11772,2025-10-26,1915,104,1,3,0.18
11773,2025-02-25,3671,103,4,4,0.11
11774,2025-03-06,2949,101,7,3,0.06
11775,2025-05-28,4994,101,2,4,0.24
11776,2025-08-10,2348,107,7,4,0.12
11777,2025-10-09,2984,104,7,3,0.17
11778,2025-07-06,4271,104,4,3,0.29
11779,2026-02-05,4083,105,3,4,0.18
11780,2025-03-17,459,103,6,4,0.01
11781,2025-12-24,3204,105,1,1,0.22
11782,2025-09-07,415,104,5,3,0.24
11783,2026-01-21,220,102,4,4,0.16
11784,2025-09-22,3521,104,5,2,0.05
11785,2025-07-14,3645,107,1,2,0.15
11786,2025-09-18,3817,104,5,3,0.25
11787,2026-02-05,3332,101,2,2,0.13
11788,2025-10-11,1287,104,4,1,0.08
11789,2025-05-31,41,105,1,3,0.15
11790,2025-09-28,1454,101,2,4,0.11
11791,2026-02-08,3577,101,3,2,0.18
11792,2025-04-02,717,104,4,1,0.12
11793,2025-05-22,535,108,3,4,0.18
11794,2025-04-10,3284,105,7,3,0.21
11795,2026-01-22,144,105,7,2,0.16
11796,2025-07-20,2517,107,7,4,0.19
11797,2025-03-28,3825,103,7,1,0.01
11798,2025-05-11,2289,102,4,1,0.23
11799,2025-10-23,3084,107,7,1,0.06
11800,2025-09-06,635,107,2,1,0.28
11801,2025-12-10,3518,106,6,1,0.15
11802,2025-11-15,2012,108,6,4,0.18
11803,2025-11-27,4921,102,1,2,0.24
11804,2025-08-18,2005,107,7,1,0.15
11805,2025-03-28,900,106,3,3,0.16
11806,2026-01-14,3507,105,3,1,0.03
11807,2025-08-17,4973,104,5,4,0.01
11808,2025-06-18,4168,107,1,2,0.07
11809,2025-06-24,3430,102,1,1,0.04
11810,2025-12-21,4957,105,6,1,0.07
11811,2025-08-04,2806,101,6,4,0.09
11812,2025-10-13,2292,103,1,2,0.1
11813,2025-09-13,2254,108,6,4,0.05
11814,2025-03-31,2767,104,5,4,0.04
11815,2025-08-01,3071,103,6,3,0.16
11816,2025-04-02,4924,101,1,2,0.04
11817,2026-01-22,4183,101,1,3,0.19
11818,2025-06-18,3419,104,2,4,0.07
11819,2025-03-05,1280,105,4,2,0.21
11820,2026-01-07,4762,103,3,2,0.02
11821,2025-07-09,1248,108,7,4,0.19
11822,2025-03-20,3844,108,1,4,0.26
11823,2025-04-11,1350,102,2,3,0.27
11824,2025-05-12,3069,102,2,2,0.23
11825,2025-06-06,4190,105,4,1,0.17
11826,2025-09-09,3452,108,5,2,0.29
11827,2025-05-03,3146,106,2,2,0.02
11828,2025-03-22,1671,102,4,1,0.21
11829,2025-05-20,2079,105,3,1,0.24
11830,2026-02-04,3089,106,5,3,0.16
11831,2025-04-22,88,101,3,4,0.22
11832,2025-07-13,3902,101,3,3,0.0
11833,2025-11-02,4512,104,3,1,0.3
11834,2025-12-16,459,102,6,2,0.22
11835,2025-12-04,1024,102,2,3,0.26
11836,2025-04-24,2355,106,2,2,0.08
11837,2025-05-26,912,106,3,1,0.01
11838,2025-05-03,3426,107,1,4,0.12
11839,2026-01-22,3418,107,7,1,0.3
11840,2025-11-25,4412,108,6,2,0.27
11841,2025-04-06,3107,103,5,1,0.0
11842,2025-11-15,1262,101,3,4,0.05
11843,2026-01-12,4468,107,3,1,0.22
11844,2025-08-08,1129,104,5,2,0.2
11845,2025-03-18,3604,107,3,2,0.26
11846,2025-08-14,3035,101,4,2,0.29
11847,2025-03-04,3633,105,1,2,0.28
11848,2025-09-25,525,101,5,3,0.13
11849,2025-05-05,1166,108,4,1,0.11
11850,2025-09-06,1795,103,2,3,0.26
11851,2025-11-20,946,101,5,1,0.19
11852,2025-07-03,150,104,7,2,0.24
11853,2025-06-01,1550,104,3,3,0.19
11854,2025-10-12,1821,108,5,1,0.02
11855,2025-12-22,4471,104,3,4,0.06
11856,2025-05-11,3583,107,2,2,0.1
11857,2025-03-22,3802,102,4,2,0.22
11858,2026-02-13,382,104,7,4,0.12
11859,2025-07-04,3677,102,2,4,0.1
11860,2025-06-18,2515,103,3,2,0.06
11861,2025-05-15,494,106,7,1,0.01
11862,2025-03-01,3024,102,7,1,0.04
11863,2025-08-05,1867,102,7,2,0.06
11864,2025-11-12,4314,102,3,2,0.27
11865,2025-07-29,4979,104,1,4,0.27
11866,2025-03-12,2929,105,1,2,0.02
11867,2025-04-22,3212,101,4,2,0.05
11868,2025-02-18,1084,104,7,3,0.15
11869,2025-11-12,633,101,4,1,0.16
11870,2025-12-01,3939,102,3,4,0.25
11871,2025-09-22,4850,105,6,4,0.29
11872,2026-02-07,2929,103,2,1,0.15
11873,2026-01-03,4851,108,4,1,0.18
11874,2026-01-05,2612,103,1,3,0.24
11875,2025-12-26,2242,101,7,2,0.21
11876,2025-06-27,2305,102,1,3,0.22
11877,2026-01-19,876,103,5,1,0.22
11878,2025-06-21,1502,104,3,3,0.16
11879,2025-04-05,1029,105,6,4,0.01
11880,2026-01-19,1051,108,7,1,0.2
11881,2025-05-25,2544,107,1,4,0.17
11882,2025-09-10,3125,102,6,2,0.27
11883,2025-03-09,4941,103,1,2,0.06
11884,2025-09-10,4317,101,2,3,0.19
11885,2025-10-21,4135,108,6,1,0.22
11886,2025-11-20,4615,104,7,1,0.09
11887,2025-04-12,4065,104,3,3,0.29
11888,2026-01-20,4469,102,6,1,0.11
11889,2025-04-02,3356,106,1,2,0.01
11890,2025-07-19,4743,102,1,4,0.25
11891,2025-12-01,1690,105,4,2,0.13
11892,2025-09-18,3318,102,7,2,0.01
11893,2025-11-08,768,103,7,1,0.0
11894,2026-02-08,3653,108,4,3,0.15
11895,2025-09-11,2804,103,5,3,0.02
11896,2025-10-02,1434,105,1,1,0.2
11897,2025-10-16,1162,101,6,3,0.2
11898,2025-06-17,4903,105,6,4,0.14
11899,2025-10-08,1073,104,1,4,0.01
11900,2025-11-23,3021,102,7,3,0.12
11901,2026-01-03,1392,101,1,1,0.29
11902,2025-10-24,2877,106,4,2,0.24
11903,2025-02-22,3713,104,7,1,0.14
11904,2025-06-30,1321,104,3,2,0.08
11905,2026-01-16,1199,107,3,2,0.03
11906,2025-05-24,1034,105,1,3,0.01
11907,2025-09-06,3163,102,5,3,0.16
11908,2025-04-16,2474,108,4,4,0.1
11909,2025-06-25,4875,101,2,1,0.19
11910,2025-08-03,3638,104,7,1,0.17
11911,2025-12-31,2317,106,3,4,0.24
11912,2026-01-25,3069,101,3,2,0.07
11913,2025-04-19,3098,101,6,3,0.19
11914,2025-07-31,3737,102,4,1,0.28
11915,2025-04-21,3420,104,1,1,0.24
11916,2025-02-15,2001,107,3,2,0.04
11917,2025-10-09,54,108,1,2,0.18
11918,2025-11-06,3491,101,4,1,0.04
11919,2025-03-02,3801,107,3,4,0.24
11920,2025-09-22,4708,103,1,3,0.06
11921,2025-11-17,2271,107,7,2,0.14
11922,2025-05-08,4752,105,2,4,0.07
11923,2025-04-17,424,103,3,4,0.22
11924,2025-12-13,1071,102,6,4,0.08
11925,2025-06-10,1257,103,7,4,0.09
11926,2026-01-09,1630,108,2,4,0.08
11927,2025-09-03,324,103,4,2,0.14
11928,2026-01-28,1988,106,5,1,0.23
11929,2025-07-24,1559,106,6,1,0.15
11930,2025-08-09,3231,103,3,1,0.24
11931,2025-07-02,3957,108,4,1,0.13
11932,2025-03-04,3115,102,3,3,0.13
11933,2025-06-05,61,106,5,1,0.22
11934,2025-04-18,2024,104,4,4,0.09
11935,2025-05-27,3903,108,4,1,0.29
11936,2025-07-21,3914,105,7,4,0.28
11937,2025-07-08,1366,107,6,3,0.01
11938,2025-05-23,483,103,5,1,0.16
11939,2025-12-27,644,106,2,4,0.26
11940,2025-10-22,3989,101,5,1,0.01
11941,2025-12-13,1948,102,6,1,0.22
11942,2025-06-05,1616,105,1,3,0.21
11943,2025-10-18,4923,106,7,1,0.22
11944,2025-06-16,4694,102,7,4,0.24
11945,2025-07-22,377,106,6,1,0.01
11946,2025-02-22,2087,101,2,1,0.2
11947,2025-11-24,4966,104,3,2,0.11
11948,2025-04-29,2625,106,5,2,0.26
11949,2025-10-20,1909,108,3,1,0.17
11950,2025-10-11,4430,106,4,4,0.27
11951,2025-03-30,3297,106,6,1,0.06
11952,2025-05-27,16,105,5,1,0.27
11953,2025-11-24,4641,107,1,1,0.29
11954,2025-09-01,4356,107,2,2,0.21
11955,2025-08-19,4141,104,3,4,0.28
11956,2025-03-15,2636,107,4,4,0.29
11957,2026-02-08,3609,104,3,2,0.19
11958,2025-08-01,58,107,2,3,0.26
11959,2025-07-29,4444,107,6,1,0.26
11960,2025-10-26,3069,106,6,2,0.15
11961,2025-05-02,2732,103,4,4,0.2
11962,2026-01-22,4142,102,1,1,0.1
11963,2025-11-15,4990,107,6,3,0.12
11964,2025-11-15,3119,107,7,2,0.24
11965,2025-12-06,3782,102,4,2,0.05
11966,2025-04-01,4770,105,4,3,0.17
11967,2025-12-29,76,108,3,2,0.19
11968,2025-08-17,2612,108,6,1,0.0
11969,2025-02-24,480,102,2,1,0.11
11970,2025-08-25,2933,105,6,3,0.01
11971,2025-07-05,2559,107,7,3,0.19
11972,2026-01-26,2570,103,6,2,0.15
11973,2025-08-15,4426,103,1,2,0.08
11974,2026-02-13,1548,104,5,4,0.21
11975,2026-01-19,2956,102,3,1,0.27
11976,2025-03-24,1947,107,7,1,0.25
11977,2025-11-28,2720,108,4,1,0.02
11978,2025-10-31,935,102,5,3,0.18
11979,2025-06-27,951,108,1,1,0.04
11980,2025-09-10,3691,104,3,1,0.01
11981,2025-05-26,1823,106,7,2,0.27
11982,2025-04-06,884,105,3,4,0.23
11983,2025-10-07,765,105,3,3,0.19
11984,2025-07-11,4406,106,7,2,0.19
11985,2025-08-16,2414,104,2,4,0.21
11986,2025-03-09,1047,101,3,3,0.07
11987,2026-01-17,4328,107,7,2,0.18
11988,2025-03-15,1786,102,2,2,0.19
11989,2025-04-12,4543,101,6,2,0.1
11990,2025-10-18,3457,102,5,4,0.23
11991,2025-09-28,4060,103,1,2,0.02
11992,2025-08-03,3144,107,1,4,0.17
11993,2025-12-22,1686,107,1,2,0.28
11994,2025-06-05,1199,102,4,3,0.2
11995,2025-02-14,83,105,6,3,0.08
11996,2025-12-31,668,102,4,2,0.03
11997,2025-03-22,2241,104,3,4,0.08
11998,2025-10-08,2081,103,4,1,0.25
11999,2025-07-17,2420,103,1,1,0.01
12000,2025-07-25,4255,102,5,4,0.16
12001,2025-05-01,4330,107,1,3,0.1
12002,2025-03-07,1364,106,2,3,0.22
12003,2026-02-08,4708,106,2,2,0.08
12004,2025-08-09,1210,107,5,3,0.19
12005,2025-11-18,3180,108,3,4,0.3
12006,2026-01-20,3759,107,2,3,0.16
12007,2025-12-27,3637,101,2,2,0.2
12008,2025-03-09,2245,101,5,1,0.25
12009,2025-10-02,3541,104,1,2,0.3
12010,2025-04-21,1378,107,5,4,0.15
12011,2025-12-25,1284,104,1,3,0.09
12012,2025-02-16,4221,105,2,1,0.19
12013,2025-07-04,4105,108,4,1,0.09
12014,2026-01-16,4200,101,6,2,0.18
12015,2025-02-17,2238,103,1,3,0.21
12016,2025-06-18,843,103,6,2,0.04
12017,2026-02-08,3208,102,6,3,0.25
12018,2025-07-22,1477,105,6,1,0.24
12019,2025-07-19,3124,102,2,2,0.07
12020,2026-01-05,3748,105,6,1,0.0
12021,2025-06-16,3408,103,5,2,0.23
12022,2025-12-17,2310,104,5,2,0.27
12023,2025-06-21,2273,103,6,4,0.19
12024,2025-11-21,4060,101,1,1,0.09
12025,2025-05-03,2939,101,1,4,0.11
12026,2025-04-27,1558,105,7,1,0.07
12027,2025-07-31,1674,108,7,2,0.26
12028,2025-06-25,41,108,5,1,0.03
12029,2025-03-09,3073,106,7,3,0.29
12030,2025-06-15,2876,101,4,1,0.24
12031,2025-07-25,706,104,2,2,0.22
12032,2025-10-25,4996,108,7,1,0.21
12033,2025-06-03,1870,104,1,1,0.12
12034,2025-06-09,1166,102,4,2,0.22
12035,2025-11-29,1244,107,7,4,0.15
12036,2025-06-24,4722,107,7,1,0.27
12037,2025-04-20,1686,105,5,2,0.04
12038,2025-12-01,2840,107,2,1,0.2
12039,2025-05-23,4532,105,2,3,0.3
12040,2025-09-15,969,102,1,3,0.11
12041,2025-04-26,3212,108,3,3,0.23
12042,2025-10-05,779,105,7,3,0.28
12043,2025-06-10,1758,108,6,3,0.0
12044,2025-07-27,3230,108,2,4,0.12
12045,2026-01-21,469,104,2,2,0.21
12046,2025-03-04,4229,108,7,2,0.25
12047,2025-06-10,4260,106,3,4,0.23
12048,2025-12-02,4868,108,7,1,0.04
12049,2026-02-13,2163,101,6,1,0.3
12050,2025-08-29,4386,107,4,1,0.11
12051,2026-02-05,638,103,2,3,0.07
12052,2025-12-09,1329,107,4,3,0.25
12053,2025-08-08,3484,105,4,1,0.16
12054,2025-05-12,3435,106,1,2,0.13
12055,2025-07-20,2014,102,2,3,0.1
12056,2025-11-25,2650,108,5,2,0.19
12057,2025-06-26,726,104,4,2,0.15
12058,2025-07-03,2429,105,4,1,0.16
12059,2025-10-01,3371,106,7,1,0.24
12060,2025-03-23,1786,108,2,4,0.15
12061,2026-01-19,1922,102,7,4,0.05
12062,2025-06-30,4157,107,5,2,0.21
12063,2025-06-03,1666,102,1,3,0.26
12064,2025-02-16,3742,108,7,3,0.01
12065,2025-12-19,2677,101,5,2,0.09
12066,2025-07-25,1052,108,1,1,0.22
12067,2025-07-31,3241,102,7,3,0.22
12068,2025-03-06,2157,107,7,1,0.14
12069,2025-12-10,4027,106,4,4,0.1
12070,2025-12-29,2777,108,2,4,0.06
12071,2025-07-08,101,106,7,1,0.18
12072,2025-07-24,2011,106,1,2,0.05
12073,2025-06-23,1932,106,5,1,0.09
12074,2025-10-21,259,107,7,4,0.05
12075,2025-12-06,4024,106,5,1,0.06
12076,2025-09-03,1979,106,3,3,0.11
12077,2025-05-20,2246,101,6,1,0.01
12078,2025-05-11,3332,102,6,3,0.22
12079,2025-04-20,2188,103,3,3,0.09
12080,2025-06-01,1556,107,6,3,0.09
12081,2025-05-31,2615,103,6,2,0.12
12082,2025-11-09,3819,105,4,3,0.02
12083,2025-06-30,476,108,5,4,0.19
12084,2026-01-08,3067,101,5,1,0.23
12085,2025-12-19,647,104,5,1,0.19
12086,2025-02-16,728,106,4,4,0.23
12087,2025-11-14,2260,105,4,2,0.11
12088,2025-03-29,2752,104,7,2,0.12
12089,2025-10-24,3652,104,1,1,0.21
12090,2025-10-29,4158,108,2,2,0.01
12091,2025-09-07,2639,105,5,1,0.03
12092,2025-12-30,1248,106,7,2,0.29
12093,2025-07-17,2464,102,5,4,0.26
12094,2026-02-13,2914,107,3,2,0.3
12095,2025-03-26,1702,107,2,4,0.08
12096,2025-06-01,1751,103,3,1,0.05
12097,2026-01-19,3834,105,6,3,0.03
12098,2025-10-05,4086,103,4,1,0.2
12099,2025-04-23,2507,101,2,3,0.04
12100,2025-09-26,4618,107,5,2,0.05
12101,2025-07-24,1383,103,3,2,0.14
12102,2025-07-05,1941,108,3,1,0.01
12103,2025-02-24,4535,103,7,4,0.15
12104,2025-12-02,53,103,1,1,0.28
12105,2025-11-24,3861,103,4,1,0.09
12106,2025-04-16,1156,105,2,3,0.0
12107,2025-05-17,4338,106,7,4,0.24
12108,2025-02-19,77,105,7,3,0.13
12109,2025-07-31,2997,108,2,4,0.15
12110,2025-05-30,1130,107,1,2,0.18
12111,2026-01-31,2599,108,3,1,0.16
12112,2026-01-08,1171,101,5,2,0.21
12113,2025-10-24,3925,102,3,3,0.23
12114,2025-03-19,1255,101,3,4,0.19
12115,2025-11-08,4710,102,5,3,0.0
12116,2025-03-05,907,107,3,2,0.19
12117,2025-11-04,3249,105,4,1,0.21
12118,2025-07-24,4239,101,5,4,0.06
12119,2025-11-28,3349,105,4,3,0.17
12120,2025-12-04,1218,107,1,3,0.0
12121,2025-12-03,1227,107,4,3,0.1
12122,2025-05-20,3602,103,3,3,0.24
12123,2025-10-04,2831,104,5,3,0.15
12124,2025-12-08,2625,104,3,3,0.01
12125,2025-05-10,256,104,5,3,0.27
12126,2025-09-16,4971,103,7,1,0.27
12127,2025-10-27,1167,108,1,2,0.1
12128,2025-05-26,2275,101,7,1,0.12
12129,2025-08-14,1424,104,2,4,0.03
12130,2025-03-25,1721,106,7,1,0.17
12131,2026-02-13,2022,106,2,3,0.11
12132,2025-06-30,235,106,7,1,0.04
12133,2025-08-27,747,106,3,2,0.04
12134,2025-05-05,2586,106,3,1,0.22
12135,2025-04-27,4393,102,1,4,0.03
12136,2026-02-04,1547,105,5,4,0.04
12137,2025-09-17,625,103,5,1,0.15
12138,2025-11-11,2703,106,4,4,0.08
12139,2025-09-21,2358,105,4,3,0.26
12140,2025-08-07,407,101,4,3,0.07
12141,2025-08-20,2456,103,4,3,0.11
12142,2025-06-12,591,106,3,1,0.18
12143,2025-10-02,614,102,7,1,0.0
12144,2026-02-01,1780,106,6,1,0.19
12145,2025-06-09,505,107,1,1,0.28
12146,2025-03-05,3630,108,5,3,0.25
12147,2025-06-14,3109,108,2,2,0.21
12148,2025-07-15,3286,101,5,4,0.02
12149,2025-07-29,3412,104,4,4,0.19
12150,2025-10-16,570,106,7,4,0.03
12151,2026-01-14,2340,102,3,3,0.27
12152,2025-02-26,3916,105,4,1,0.25
12153,2025-03-18,2327,107,2,2,0.15
12154,2025-02-18,1933,106,6,3,0.16
12155,2025-12-31,4122,101,6,1,0.07
12156,2025-07-21,2019,107,1,4,0.24
12157,2026-02-04,2888,108,5,3,0.17
12158,2025-07-16,1383,104,7,4,0.16
12159,2025-08-09,3559,102,4,1,0.21
12160,2025-12-21,962,104,1,2,0.19
12161,2025-04-04,2178,107,6,3,0.14
12162,2025-03-08,2215,102,7,1,0.09
12163,2025-02-22,3620,102,4,2,0.17
12164,2025-07-17,397,103,3,2,0.02
12165,2025-07-20,936,106,3,2,0.13
12166,2025-08-15,3035,108,3,3,0.15
12167,2025-12-20,4272,103,6,1,0.22
12168,2025-11-28,1681,107,7,1,0.21
12169,2025-12-17,2603,102,7,2,0.12
12170,2025-10-17,3922,106,1,1,0.03
12171,2025-08-17,2503,104,5,1,0.24
12172,2025-10-05,2221,105,1,3,0.23
12173,2025-11-04,4833,102,3,1,0.18
12174,2025-07-14,56,106,7,4,0.14
12175,2025-08-06,780,105,4,1,0.2
12176,2025-06-03,4553,102,6,1,0.23
12177,2025-12-06,3553,107,4,2,0.14
12178,2025-05-02,3460,101,3,3,0.09
12179,2025-11-15,4785,102,3,1,0.25
12180,2026-02-07,1051,106,7,3,0.24
12181,2025-09-05,3929,103,1,1,0.2
12182,2026-02-11,4454,106,7,1,0.09
12183,2025-05-16,4463,105,4,4,0.05
12184,2025-05-04,3478,105,2,3,0.25
12185,2025-08-24,1075,107,5,2,0.11
12186,2025-04-02,2277,107,4,4,0.1
12187,2025-06-15,3001,106,4,1,0.22
12188,2025-10-27,4698,104,3,3,0.26
12189,2025-02-26,922,104,5,2,0.28
12190,2025-12-18,4382,108,2,4,0.03
12191,2026-01-16,4448,105,6,4,0.21
12192,2025-06-19,1923,108,5,4,0.24
12193,2025-08-31,597,108,1,3,0.13
12194,2025-11-03,3882,108,4,4,0.09
12195,2026-01-13,3213,102,4,4,0.28
12196,2025-10-07,3318,108,2,4,0.17
12197,2025-10-26,2555,103,7,2,0.28
12198,2026-02-04,4952,107,4,1,0.27
12199,2025-05-01,1137,103,2,4,0.23
12200,2025-10-30,3462,106,6,4,0.12
12201,2025-05-09,1579,104,1,1,0.29
12202,2025-07-24,1391,102,2,4,0.12
12203,2025-09-12,370,103,5,1,0.27
12204,2025-12-26,1884,106,4,2,0.23
12205,2025-07-19,1268,107,2,1,0.0
12206,2025-09-08,915,107,4,3,0.21
12207,2025-09-25,1630,105,3,3,0.11
12208,2025-05-21,3001,107,2,1,0.22
12209,2025-10-13,557,107,5,3,0.18
12210,2025-07-09,656,103,7,3,0.03
12211,2026-01-14,3241,108,2,3,0.27
12212,2025-03-18,778,105,5,2,0.22
12213,2025-09-09,2123,103,5,3,0.16
12214,2025-02-18,409,105,6,2,0.2
12215,2025-03-05,911,101,4,2,0.14
12216,2025-04-27,4175,101,7,1,0.19
12217,2025-04-15,3462,106,7,3,0.17
12218,2025-07-11,4865,105,3,3,0.11
12219,2025-11-13,119,102,5,2,0.15
12220,2025-03-12,1868,105,2,3,0.07
12221,2025-02-17,4791,101,5,1,0.05
12222,2025-08-09,261,101,5,4,0.17
12223,2026-01-17,2289,105,4,1,0.18
12224,2025-12-30,1046,103,2,2,0.27
12225,2025-10-25,4616,106,6,2,0.16
12226,2026-01-31,376,104,5,4,0.1
12227,2026-01-14,60,104,1,3,0.07
12228,2025-09-10,3156,103,7,2,0.22
12229,2025-09-28,1945,108,3,1,0.25
12230,2026-02-05,1777,105,2,1,0.21
12231,2025-07-07,4110,106,7,1,0.26
12232,2025-02-17,4971,108,6,4,0.2
12233,2025-08-01,509,108,4,1,0.25
12234,2025-04-02,4554,105,6,3,0.13
12235,2025-12-07,4431,104,1,2,0.04
12236,2026-01-19,10,107,4,1,0.14
12237,2025-10-15,4137,101,4,2,0.23
12238,2025-10-01,4531,106,1,4,0.11
12239,2026-01-31,2792,102,4,3,0.06
12240,2026-01-07,1304,102,3,3,0.28
12241,2026-02-01,1228,105,1,1,0.11
12242,2025-06-04,4663,107,2,2,0.04
12243,2025-10-16,402,105,6,3,0.24
12244,2025-07-16,1960,108,2,4,0.03
12245,2025-07-24,3842,101,2,3,0.28
12246,2025-07-22,2135,103,2,4,0.11
12247,2025-10-22,1101,105,4,4,0.07
12248,2025-10-04,2038,103,3,3,0.28
12249,2025-08-15,1418,107,5,3,0.12
12250,2025-08-08,857,107,1,3,0.01
12251,2025-12-26,2235,108,4,4,0.22
12252,2025-12-06,743,107,4,1,0.24
12253,2025-09-16,4382,108,1,2,0.29
12254,2026-01-01,2079,106,1,2,0.27
12255,2025-12-14,1056,101,4,1,0.11
12256,2025-02-26,1515,104,6,1,0.13
12257,2025-09-04,4273,103,6,1,0.17
12258,2025-04-01,3471,107,5,4,0.2
12259,2025-02-27,739,106,3,2,0.06
12260,2025-04-21,630,106,3,3,0.18
12261,2025-12-30,3660,108,3,3,0.02
12262,2025-07-28,1033,105,1,3,0.22
12263,2025-12-03,966,101,2,4,0.17
12264,2025-04-05,2808,106,2,1,0.21
12265,2026-01-27,1626,106,7,4,0.29
12266,2026-01-10,4383,105,3,4,0.1
12267,2025-03-18,1023,105,7,1,0.13
12268,2025-04-26,2690,108,4,2,0.08
12269,2025-06-08,4866,105,7,2,0.04
12270,2025-12-18,4386,108,5,3,0.17
12271,2026-01-30,3847,103,5,3,0.09
12272,2025-08-30,3591,107,4,2,0.15
12273,2025-04-15,402,106,6,3,0.19
12274,2025-09-05,1027,101,5,2,0.08
12275,2025-04-14,4047,102,2,2,0.06
12276,2025-10-12,2010,105,5,4,0.06
12277,2025-11-05,3772,108,5,1,0.15
12278,2025-11-08,4872,104,3,3,0.02
12279,2026-01-31,2086,106,4,1,0.09
12280,2025-03-06,4847,103,3,1,0.21
12281,2025-07-30,2868,105,4,4,0.18
12282,2026-01-06,3598,108,5,2,0.01
12283,2025-02-21,3951,108,1,2,0.26
12284,2025-12-06,461,105,2,1,0.23
12285,2025-07-24,3477,101,7,4,0.11
12286,2025-11-07,1955,103,4,1,0.21
12287,2025-12-04,504,105,5,1,0.03
12288,2025-03-14,4550,105,2,3,0.27
12289,2025-10-07,3267,105,2,4,0.1
12290,2025-11-26,2159,105,5,2,0.14
12291,2025-09-07,3667,108,3,1,0.25
12292,2025-10-16,21,106,5,2,0.29
12293,2026-02-05,1826,105,5,4,0.2
12294,2025-08-01,579,108,5,3,0.15
12295,2025-07-01,4568,102,6,2,0.06
12296,2025-04-21,2525,103,5,1,0.03
12297,2025-07-25,1946,101,5,2,0.14
12298,2025-06-05,654,105,3,3,0.29
12299,2026-02-07,3927,107,6,3,0.24
12300,2025-07-09,2656,101,5,2,0.17
12301,2025-03-06,4386,104,5,2,0.22
12302,2025-05-22,2384,105,5,2,0.28
12303,2025-11-27,1070,102,6,3,0.25
12304,2025-12-25,96,103,4,4,0.14
12305,2025-03-01,703,106,5,1,0.26
12306,2025-04-18,4181,103,5,2,0.26
